Pillar Box,MARLBOROUGH BUILDINGS,BA1,87,BOX800130,374363,165417,BA COLL - BATH,2603,Lamp Box Pier,17:30,11:30,51.3872027393774,-2.36981039354701
Pillar Box,LANSDOWN ROAD,BA1,54,BOX800117,374531,166560,BA COLL - BATH,2603,A Type,17:30,12:15,51.3974875213427,-2.36747854662074
Pillar Box,RICHMOND ROAD,BA1,108,BOX800262,374729,166764,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:00,51.3993306632033,-2.36464716097646
Pillar Box,NORTHFIELDS CLOSE,BA1,343,BOX800155,374704,166220,BA COLL - BATH,2603,Lamp Box Pier,17:30,11:30,51.3944382185662,-2.36496756232665
Pillar Box,SION ROAD,BA1,185,BOX800200,374393,166270,BA COLL - BATH,2603,B Type,17:30,11:30,51.3948737737668,-2.36944108856321
Pillar Box,SION HILL,BA1,139,BOX800199,374070,166073,BA COLL - BATH,2603,B Type,17:30,11:30,51.3930877310219,-2.37406904884416
Pillar Box,LANSDOWN CRECENT,BA1,202,BOX800114,374465,166030,BA COLL - BATH,2603,B Type,17:30,11:30,51.3927190957117,-2.36838890183091
Pillar Box,CHARLCOMBE,BA1,150,BOX800040,374755,167264,BA COLL - BATH,2603,Lamp Box Pier,11:30,10:30,51.403827526279,-2.36430917248989
Pillar Box,HAMILTON HOUSE,BA1,166,BOX800092,374129,167264,BA COLL - BATH,2603,B Type,17:30,12:15,51.403799188892,-2.37330830753331
Pillar Box,WOOLLEY,BA1,250,BOX800257,374960,168512,BA COLL - BATH,2603,C Type (Double Aperture),11:30,10:30,51.4150579117025,-2.36145069710357
Pillar Box,ASHCOMBE HOUSE,BA1,249,BOX800004,374665,169507,BA COLL - BATH,2603,C Type (Double Aperture),11:00,11:00,51.4239911594251,-2.36576399679041
Pillar Box,CHARLES STREET,BA1,1003,BOX800041,374645,164806,BA COLL - BATH,2603,Penfold,17:15,12:45,51.3817217057098,-2.36571411496648
Pillar Box,KINGSMEAD SQUARE,BA1,118,BOX800110,374806,164748,BA COLL - BATH,2603,A Type,17:30,12:45,51.3812074045623,-2.36339662119925
Pillar Box,QUEEN SQUARE,BA1,78,BOX800176,374772,164944,BA COLL - BATH,2603,A Type,17:30,12:45,51.382968207892,-2.36389913702079
Pillar Box,STALL STREET,BA1,84,BOX800211,375008,164772,BA COLL - BATH,2603,C Type (Double Aperture),17:30,12:30,51.3814321701872,-2.3604958716437
Pillar Box,CLEVELAND PLACE,BA1,67,BOX800050,375213,165715,BA COLL - BATH,2603,B Type,17:30,12:30,51.3899201208968,-2.35761643452871
Pillar Box,PARAGON,BA1,57,BOX800161,375047,165513,BA COLL - BATH,2603,B Type,17:30,12:30,51.3880965438884,-2.35998780347501
Pillar Box,CAMDEN ROAD,BA1,55,BOX800033,375125,165982,BA COLL - BATH,2603,B Type,17:00,12:00,51.3923169616565,-2.35889990293141
Pillar Box,WALCOT STREET,BA1,61,BOX800239,375066,165256,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:30,51.3857865861056,-2.35969662970363
Pillar Box,HILL VIEW ROAD,BA1,105,BOX800098,375800,166896,BA COLL - BATH,2603,B Type,17:30,11:30,51.4005644510182,-2.3492614001348
Pillar Box,BAY TREE ROAD,BA1,324,BOX800115,375378,166787,BA COLL - BATH,2603,B Type,17:30,11:45,51.3995661399118,-2.35531989021198
Pillar Box,FAIRFIELD PARK ROAD,BA1,276,BOX800080,375124,166622,BA COLL - BATH,2603,Lamp Box Pier,17:30,11:45,51.3980714233964,-2.35895934142045
Pillar Box,GROSVENOR PLACE,BA1,144,BOX800090,375952,166145,BA COLL - BATH,2603,A Type,17:30,11:30,51.3938183873789,-2.34702531988863
Pillar Box,CLAREMONT ROAD,BA1,157,BOX800046,375778,166341,BA COLL - BATH,2603,Lamp Box Pier,17:15,12:00,51.3955732694122,-2.34953957727904
Pillar Box,KENSINGTON GARDENS,BA1,177,BOX800109,375531,166073,BA COLL - BATH,2603,Lamp Box Pier,17:00,12:00,51.3931529183723,-2.35307115931415
Pillar Box,FAIRFIELD ARMS,BA1,334,BOX800079,375425,166494,BA COLL - BATH,2603,B Type,17:30,11:45,51.3969337031234,-2.3546239107539
Pillar Box,SOLSBURY WAY,BA1,1,BOX800201,375122,166461,BA COLL - BATH,2603,Lamp Box Pier,17:30,11:30,51.3966237179616,-2.3589767497384
Pillar Box,ELDON PLACE,BA1,28,BOX800073,376016,166834,BA COLL - BATH,2603,Lamp Box Pier,17:30,11:30,51.4000162013537,-2.34615226857491
Pillar Box,SPA GARDENS,BA1,167,BOX800209,376167,166972,BA COLL - BATH,2603,B Type,17:30,11:30,51.4012634128355,-2.34399103949743
Pillar Box,SWAINSWICK P.O.,BA1,1033,BOX800217,376336,166915,BA COLL - BATH,2603,Penfold,17:15,11:45,51.4007580120701,-2.34155786823434
Pillar Box,LAMBRIDGE,BA1,210,BOX800112,376262,166394,BA COLL - BATH,2603,B Type,17:00,11:30,51.3960703719496,-2.34258657308801
Pillar Box,LARKHALL P.O.,BA1,1013,BOX800397,376070,166474,BA COLL - BATH,2603,Penfold,17:30,12:00,51.3967815806024,-2.34535165285965
Pillar Box,INNOX LANE,BA1,31,BOX800104,376140,167808,BA COLL - BATH,2603,Lamp Box Pier,10:30,10:00,51.4087790944239,-2.34443566733152
Pillar Box,BAILBROOK GARDENS,BA1,269,BOX800007,376620,167139,BA COLL - BATH,2603,Lamp Box Pier,17:15,11:45,51.4027839265364,-2.33749028679948
Pillar Box,BOX ROAD,BA1,176,BOX800026,378428,167222,BA COLL - BATH,2603,B Type,17:15,12:15,51.4036022324347,-2.31150469016078
Pillar Box,BATHEASTON PO BOX,BA1,123,BOX800212,378022,167424,BA COLL - BATH,2603,B Type,17:30,12:00,51.4054028328926,-2.31735377650191
Pillar Box,BARNFIELD WAY,BA1,270,BOX800009,378528,167562,BA COLL - BATH,2603,Lamp Box Pier,17:15,12:15,51.4066631387433,-2.31008781892932
Pillar Box,MEADOW PARK,BA1,335,BOX800131,378763,167441,BA COLL - BATH,2603,Lamp Box Pier,17:15,12:15,51.4055840707632,-2.30670203369043
Pillar Box,ELMHURST ESTATE,BA1,283,BOX800074,378104,167781,BA COLL - BATH,2603,B Type,17:00,12:15,51.4086159643471,-2.31619708486426
Pillar Box,HIGH BANNERDOWN,BA1,323,BOX800096,378761,167908,BA COLL - BATH,2603,Lamp Box Pier,17:15,12:15,51.4097829996572,-2.30675890514696
Pillar Box,SAINT CATHERINES,BA1,2,BOX800187,378157,169804,BA COLL - BATH,2603,Lamp Box Pier,12:00,11:00,51.4268076633241,-2.3155604194461
Pillar Box,BATTLEFIELDS,BA1,272,BOX800019,372291,170463,BA COLL - BATH,2603,Lamp Box Pier,10:00,09:00,51.432475283197,-2.39998172907865
Pillar Box,TADWICK,BA1,117,BOX800220,374245,170454,BA COLL - BATH,2603,Lamp Box Pier,11:00,10:00,51.4324869528698,-2.37187357348774
Pillar Box,BAILBROOK LANE (BOTTOM),BA1,229,BOX800008,377365,167172,BA COLL - BATH,2603,Lamp Box Pier,17:15,11:45,51.4031110166391,-2.32678276475951
Pillar Box,WARLEIGH,BA1,175,BOX800240,379420,164360,BA COLL - BATH,2603,Lamp Box Pier,09:30,08:30,51.3779056887037,-2.2970771996893
Pillar Box,BATHFORD HILL,BA1,119,BOX800014,379354,166817,BA COLL - BATH,2603,B Type,17:30,12:30,51.3999953445283,-2.29816913873073
Pillar Box,MOUNTAIN WOOD,BA1,292,BOX800142,379155,166627,BA COLL - BATH,2603,Lamp Box Pier,17:30,12:30,51.3982796482062,-2.30101844426815
Pillar Box,NORTH PARADE,BA1,14,BOX800151,375229,164688,BA COLL - BATH,2603,C Type (Double Aperture),17:30,12:30,51.3806866220716,-2.35731452128009
Pillar Box,SHOCKERWICK,BA1,316,BOX800266,380349,168502,BA COLL - BATH,2603,Lamp Box Pier,10:00,09:00,51.4151815043492,-2.28396038677531
Pillar Box,CLAREMONT POST OFFICE,BA1,1015,BOX800045,375524,166275,BA COLL - BATH,2603,Wall Box A Type,17:15,12:00,51.3949688823916,-2.35318576092889
